omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
34.21110555277639,-375.21092720168474,-373.3016754182229,-121.53622481245422,-119.37712819683637,-378.18917734804955,-378.1891773480495,-121.80291446394772,-121.80291446394767
34.457228614307155,-375.1204126107809,-373.18306647445763,-121.5186341924579,-119.32769989700317,-378.141351213434,-378.14135121343395,-121.7920095328597,-121.79200953285948
34.70335167583792,-375.0292294609882,-373.0635727977035,-121.50089212746903,-119.27788157281827,-378.0931690706235,-378.0931690706234,-121.78103909202123,-121.78103909202116
34.94947473736868,-374.93737731898045,-372.9431936268419,-121.48299800503843,-119.22767243649703,-378.0446307397343,-378.0446307397342,-121.77000307448844,-121.77000307448839
35.19559779889945,-374.8448557480165,-372.82192819442514,-121.4649512066531,-119.17707169213918,-377.99573603939797,-377.9957360393979,-121.7589014127559,-121.7589014127558
35.441720860430216,-374.75166430793223,-372.69977572665493,-121.44675110769418,-119.12607853566834,-377.94648478675686,-377.94648478675686,-121.74773403875534,-121.74773403875524
35.68784392196098,-374.65780255513386,-372.57673544336177,-121.42839707739331,-119.0746921547669,-377.8968767974594,-377.89687679745936,-121.7365008838527,-121.73650088385264
35.93396698349174,-374.5632700425898,-372.45280655798354,-121.40988847878862,-119.02291172881267,-377.84691188565563,-377.8469118856555,-121.72520187884642,-121.72520187884628
36.18009004502251,-374.46806631982446,-372.3279882775446,-121.39122466868066,-118.97073642881062,-377.7965898639923,-377.7965898639922,-121.71383695396341,-121.71383695396338
36.42621310655328,-374.3721909329092,-372.20227980263337,-121.37240499758688,-118.91816541732788,-377.7459105436089,-377.74591054360883,-121.70240603885881,-121.70240603885878
36.672336168084044,-374.2756434244559,-372.07568032738124,-121.3534288096966,-118.86519784842635,-377.6948737341318,-377.69487373413176,-121.69090906261134,-121.69090906261134
36.918459229614804,-374.1784233336089,-371.9481890394403,-121.33429544282428,-118.81183286759325,-377.6434792436707,-377.6434792436707,-121.67934595372199,-121.67934595372198
37.16458229114557,-374.0805301960369,-371.81980511996096,-121.3150042283625,-118.758069611672,-377.59172687881295,-377.5917268788129,-121.667716640111,-121.66771664011095
37.41070535267634,-373.98196354392564,-371.6905277435701,-121.29555449123573,-118.70390720879251,-377.53961644461896,-377.53961644461896,-121.65602104911535,-121.6560210491153
37.656828414207105,-373.88272290597,-371.5603560783473,-121.27594554985089,-118.64934477829938,-377.48714774461746,-377.48714774461746,-121.6442591074863,-121.64425910748625
37.90295147573787,-373.78280780736617,-371.4292892858034,-121.25617671605004,-118.59438143067963,-377.4343205808,-377.4343205808,-121.63243074138646,-121.63243074138641
38.14907453726863,-373.6822177698033,-371.29732652085625,-121.23624729505983,-118.53901626748905,-377.3811347536165,-377.38113475361644,-121.620535876387,-121.62053587638692
38.3951975987994,-373.58095231145546,-371.1644669318081,-121.21615658544236,-118.48324838127866,-377.3275900619697,-377.32759006196966,-121.6085744374657,-121.60857443746559
38.641320660330166,-373.47901094697454,-371.0307096603217,-121.19590387904495,-118.42707685551854,-377.2736863032107,-377.2736863032107,-121.59654634900271,-121.59654634900267
38.88744372186093,-373.3763931874805,-370.896053841397,-121.17548846094797,-118.37050076452253,-377.21942327313286,-377.21942327313275,-121.5844515347799,-121.5844515347798
39.13356678339169,-373.27309854055443,-370.76049860334666,-121.15490960941382,-118.31351917337045,-377.16480076596713,-377.16480076596713,-121.57228991797611,-121.57228991797606
39.37968984492246,-373.16912651022943,-370.62404306777216,-121.13416659583392,-118.25613113782899,-377.1098185743769,-377.1098185743769,-121.5600614211652,-121.56006142116516
39.62581290645323,-373.0644765969828,-370.4866863495396,-121.11325868467594,-118.19833570427353,-377.05447648945227,-377.05447648945227,-121.54776596631329,-121.54776596631328
39.871935967983994,-372.959148297727,-370.34842755675464,-121.0921851334293,-118.14013190960598,-376.99877430070495,-376.9987743007049,-121.53540347477558,-121.53540347477544
40.118059029514754,-372.8531411058021,-370.2092657907381,-121.07094519255129,-118.08151878117422,-376.9427117960623,-376.9427117960623,-121.52297386729327,-121.52297386729325
40.36418209104552,-372.7464545109662,-370.06920014600024,-121.04953810541129,-118.02249533668959,-376.88628876186283,-376.8862887618628,-121.51047706399125,-121.51047706399102
40.61030515257629,-372.6390879993872,-369.92822971021604,-121.02796310823491,-117.96306058414176,-376.82950498284936,-376.82950498284936,-121.49791298437461,-121.49791298437457
40.856428214107055,-372.5310410536346,-369.78635356419966,-121.00621943004722,-117.90321352171401,-376.7723602421646,-376.77236024216455,-121.48528154732553,-121.48528154732549
41.10255127563782,-372.42231315266946,-369.64357078187794,-120.98430629261536,-117.84295313769802,-376.7148543213446,-376.7148543213446,-121.47258267110078,-121.47258267110078
41.34867433716858,-372.3129037718371,-369.4998804302651,-120.96222291039007,-117.78227841040439,-376.6569870003135,-376.6569870003135,-121.45981627332807,-121.45981627332796
41.59479739869935,-372.20281238285673,-369.35528156943633,-120.93996849044711,-117.72118830807578,-376.5987580573777,-376.5987580573777,-121.44698227100326,-121.44698227100304
41.840920460230116,-372.0920384538136,-369.2097732525008,-120.91754223242731,-117.65968178879662,-376.54016726921986,-376.54016726921964,-121.43408058048699,-121.43408058048689
42.08704352176088,-371.9805814491494,-369.0633545255755,-120.89494332847597,-117.59775780040134,-376.4812144108927,-376.4812144108927,-121.42111111750235,-121.42111111750225
42.33316658329164,-371.86844082965337,-368.9160244277578,-120.87217096318183,-117.53541528038221,-376.421899255814,-376.42189925581397,-121.40807379712984,-121.40807379712976
