omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
163.671835917959,-137.79735139604287,94.86841547097752,467.2617884419271,506.91144550837987,-140.27256289040812,-140.27256289040812,430.5317254067715,430.5317254067716
163.91795897948975,-137.60538257514062,95.38910008638452,467.5644543028662,507.2776505335518,-140.07562141370263,-140.07562141370246,430.7016634567819,430.7016634567822
164.16408204102052,-137.41304806752447,95.90649898368612,467.86760176568527,507.64422066407434,-139.87827474822575,-139.87827474822575,430.8718444357526,430.8718444357526
164.4102051025513,-137.22034656670075,96.42066299418127,468.17123021351966,508.01115526987934,-139.68052171115644,-139.6805217111563,431.04226822918207,431.0422682291823
164.65632816408203,-137.02727675406274,96.931641561103,468.4753390260388,508.37845372136013,-139.48236110869593,-139.4823611086956,431.2129347221059,431.21293472210607
164.9024512256128,-136.83383729877542,97.43948279252389,468.77992757946805,508.7461153893738,-139.28379173595016,-139.28379173594976,431.3838437990956,431.38384379909587
165.14857428714356,-136.64002685766,97.94423351170447,469.08499524660795,509.1141396452452,-139.08481237681116,-139.08481237681116,431.55499534425877,431.5549953442588
165.39469734867433,-136.44584407507415,98.44593930503486,469.390541396857,509.48252586076984,-138.88542180383655,-138.88542180383655,431.7263892412399,431.7263892412399
165.6408204102051,-136.25128758279297,98.94464456770794,469.6965653962311,509.8512734082176,-138.68561877812778,-138.6856187781276,431.89802537322,431.8980253732201
165.88694347173586,-136.05635599988602,99.44039254725367,470.0030666073863,510.2203816603345,-138.4854020492056,-138.48540204920556,432.0699036229175,432.0699036229176
166.13306653326663,-135.86104793259585,99.93322538505656,470.31004438963913,510.5898499903481,-138.28477035488606,-138.28477035488598,432.2420238725874,432.2420238725876
166.3791895947974,-135.66536197421206,100.42318415596802,470.6174980989889,510.9596777719686,-138.0837224211523,-138.0837224211523,432.4143860040224,432.4143860040224
166.62531265632816,-135.46929670494413,100.91030890612006,470.92542708813903,511.3298643793932,-137.88225696202585,-137.88225696202585,432.586989898552,432.586989898552
166.87143571785893,-135.27285069179368,101.39463868903889,471.2338307065184,511.70040918730876,-137.68037267943652,-137.68037267943652,432.75983543704393,432.75983543704393
167.1175587793897,-135.0760224884234,101.87621160015067,471.54270830030396,512.071311570895,-137.4780682630895,-137.4780682630895,432.93292249990367,432.93292249990367
167.36368184092046,-134.87881063502488,102.35506480976618,471.8520592124421,512.4425709058273,-137.27534239033147,-137.27534239033145,433.10625096707486,433.1062509670749
167.60980490245123,-134.68121365818524,102.83123459462502,472.1618827826715,512.8141865682808,-137.07219372601418,-137.07219372601418,433.2798207180394,433.2798207180394
167.855927963982,-134.48323007075015,103.30475636807638,472.4721783475441,513.1861579349313,-136.86862092235677,-136.86862092235674,433.4536316318178,433.4536316318178
168.10205102551276,-134.28485837168753,103.77566470896636,472.7829452404487,513.5584843829612,-136.6646226188056,-136.66462261880545,433.6276835869693,433.62768358696934
168.34817408704353,-134.08609704594468,104.24399338929975,473.09418279163276,513.9311652900597,-136.4601974418921,-136.460197441892,433.80197646159223,433.8019764615924
168.5942971485743,-133.88694456431023,104.709775400739,473.4058903282246,514.3042000344273,-136.25534400508982,-136.25534400508982,433.97651013332484,433.97651013332484
168.84042021010504,-133.6873993832672,105.17304297999922,473.71806717425704,514.6775879947787,-136.05006090866752,-136.0500609086675,434.151284479344,434.151284479344
